bedrooms,bathrooms,m2_living,floors,m2_above,m2_basement,m2_lot,view,quality,yr_built,renovated_last_5,city,statezip,price
3,1.5,186.0,1.0,141.0,45.0,678.0,0,3,1971,0,36,58,375000.0
3,3.25,352.0,2.0,352.0,0.0,1765.0,4,3,1991,1,36,71,1600000.0
3,1.75,215.0,1.0,164.0,51.0,7325.0,0,3,1983,0,17,16,527500.0
3,2.25,233.0,1.5,168.0,65.0,589.0,2,5,1938,0,36,75,994000.0
3,1.75,123.0,1.0,123.0,0.0,576.0,0,5,1954,0,37,63,313000.0
3,2.25,220.0,2.0,220.0,0.0,20234.0,0,3,1985,0,32,33,587000.0
3,1.0,84.0,1.0,84.0,0.0,697.0,0,4,1978,1,20,23,304000.0
3,2.5,236.0,2.0,236.0,0.0,713.0,1,4,1946,0,36,71,675000.0
4,1.0,195.0,1.0,98.0,98.0,863.0,0,4,1974,1,33,37,305000.0
3,1.0,111.0,1.0,85.0,26.0,581.0,0,3,1949,0,36,70,280000.0
5,4.0,346.0,2.0,346.0,0.0,1412.0,0,3,2011,1,34,44,960000.0
3,2.25,164.0,2.0,164.0,0.0,422.0,0,3,1994,0,17,18,500000.0
3,1.75,155.0,1.0,123.0,33.0,689.0,0,3,1993,0,10,27,274950.0
3,2.5,225.0,2.0,225.0,0.0,767.0,0,3,2004,0,39,39,455600.0
5,3.0,323.0,2.0,323.0,0.0,1411.0,0,4,1970,1,24,26,970000.0
4,2.5,151.0,2.0,151.0,0.0,416.0,0,3,2009,1,22,24,312900.0
4,2.5,217.0,2.0,217.0,0.0,520.0,0,3,1927,0,36,66,535000.0
2,1.0,85.0,1.0,85.0,0.0,351.0,0,3,1916,0,36,48,427000.0
2,1.0,85.0,1.0,85.0,0.0,603.0,0,3,1948,0,36,55,405000.0
3,1.0,107.0,1.0,107.0,0.0,459.0,2,3,1949,0,36,62,480000.0
3,1.5,232.0,1.5,135.0,98.0,444.0,2,3,1946,0,36,51,725000.0
4,2.5,302.0,1.0,302.0,0.0,21838.0,2,3,1979,0,2,46,293000.0
4,2.0,179.0,1.0,96.0,84.0,613.0,0,4,1973,1,7,70,268000.0
4,3.5,316.0,2.0,232.0,84.0,21772.0,0,3,1997,1,42,41,475000.0
3,2.5,148.0,3.0,148.0,0.0,237.0,0,3,1991,1,36,57,488000.0
4,2.5,309.0,2.0,309.0,0.0,687.0,0,3,2015,1,32,32,760000.0
5,4.5,426.0,2.0,426.0,0.0,1364.0,0,3,2015,1,20,22,1710000.0
3,2.5,242.0,2.0,242.0,0.0,674.0,0,3,2020,1,20,22,754950.0
3,2.5,154.0,2.0,154.0,0.0,251.0,0,3,2020,1,11,74,263900.0
3,3.5,149.0,2.0,115.0,33.0,133.0,0,3,2012,1,36,57,460000.0
3,3.0,120.0,3.0,120.0,0.0,98.0,0,3,2015,1,36,61,399950.0
2,2.25,119.0,2.0,100.0,19.0,78.0,0,3,2015,1,36,58,370000.0
4,3.0,552.0,2.0,460.0,92.0,1071.0,4,3,2010,1,39,39,1149000.0
4,3.25,233.0,2.0,233.0,0.0,493.0,0,3,2015,1,33,35,450800.0
3,3.5,252.0,2.0,153.0,98.0,323.0,0,3,2011,1,17,16,627000.0
3,2.5,163.0,3.0,163.0,0.0,144.0,0,3,2019,1,36,58,495000.0
3,1.0,133.0,1.5,133.0,0.0,1849.0,0,4,1933,1,18,17,310000.0
4,1.0,154.0,1.0,86.0,68.0,3237.0,0,1,1939,1,32,32,550000.0
2,1.0,123.0,1.0,123.0,0.0,824.0,0,4,1949,1,7,70,215000.0
4,3.0,240.0,2.0,240.0,0.0,19465.0,0,3,1990,1,32,33,799000.0
4,2.5,255.0,2.0,255.0,0.0,4004.0,0,3,1999,1,43,45,630000.0
3,2.5,232.0,2.0,232.0,0.0,409.0,0,3,2013,1,15,1,267000.0
6,2.75,214.0,1.5,214.0,0.0,2301.0,0,4,1956,0,24,26,900000.0
3,1.5,121.0,1.0,121.0,0.0,1137.0,0,3,1969,0,18,17,365000.0
4,2.5,207.0,1.0,135.0,72.0,967.0,0,5,1980,1,17,44,544500.0
4,2.75,188.0,1.0,94.0,94.0,255.0,0,3,1923,0,36,60,599000.0
4,2.25,186.0,2.0,186.0,0.0,353.0,0,3,2007,1,36,55,815000.0
2,1.0,98.0,1.0,98.0,0.0,761.0,0,4,1958,1,37,63,254000.0
2,1.75,193.0,1.0,100.0,93.0,446.0,0,5,1929,1,36,57,740000.0
3,2.0,189.0,1.0,113.0,75.0,2307.0,0,4,1985,1,2,1,225000.0
3,2.5,250.0,2.0,171.0,79.0,650.0,0,5,1949,1,36,55,925000.0
4,2.5,301.0,1.0,210.0,91.0,1003.0,0,3,1952,1,36,49,1285000.0
3,2.5,144.0,2.0,144.0,0.0,1200.0,0,5,2005,1,20,22,537000.0
4,2.0,137.0,1.0,69.0,69.0,291.0,0,5,1916,1,36,52,335000.0
4,2.75,282.0,2.0,195.0,87.0,260.0,0,3,1912,0,36,47,840000.0
3,1.5,145.0,1.0,97.0,48.0,678.0,0,4,1970,1,2,1,224000.0
3,2.5,209.0,2.0,209.0,0.0,349.0,0,3,2012,1,33,38,395000.0
3,1.0,102.0,1.0,102.0,0.0,427.0,0,3,1923,0,36,56,450000.0
3,1.0,158.0,1.5,158.0,0.0,590.0,0,3,1913,0,36,58,681000.0
5,1.5,249.0,1.0,135.0,114.0,2603.0,0,4,1969,1,4,4,898000.0
3,1.0,74.0,1.0,74.0,0.0,213.0,0,4,1914,1,36,48,370000.0
2,1.75,125.0,1.0,125.0,0.0,587.0,0,3,2011,1,32,33,429000.0
3,1.0,76.0,1.5,76.0,0.0,713.0,0,3,1916,0,36,50,150000.0
3,2.5,294.0,2.0,246.0,47.0,397.0,0,3,2012,1,6,10,555000.0
3,2.75,160.0,1.0,160.0,0.0,2601.0,0,4,1964,0,33,37,326000.0
3,2.5,156.0,2.0,156.0,0.0,628.0,0,3,2000,1,2,46,225000.0
3,1.75,121.0,1.0,121.0,0.0,739.0,0,3,2002,1,2,46,245100.0
3,2.5,203.0,2.0,203.0,0.0,963.0,0,3,1993,0,34,43,665000.0
3,2.5,160.0,2.0,160.0,0.0,372.0,0,3,2000,1,17,18,535000.0
3,1.0,108.0,1.0,108.0,0.0,1094.0,0,3,1974,0,43,45,305000.0
7,4.0,293.0,1.0,293.0,0.0,3236.0,0,3,1963,0,4,7,999000.0
3,1.75,112.0,1.0,112.0,0.0,750.0,0,4,1989,1,29,29,215000.0
3,1.75,184.0,1.0,118.0,66.0,474.0,0,3,1971,0,36,48,432500.0
4,2.5,278.0,2.0,278.0,0.0,527.0,0,3,2009,1,34,43,655000.0
3,1.5,133.0,1.0,133.0,0.0,892.0,0,4,1972,1,33,38,266200.0
3,2.5,191.0,2.0,191.0,0.0,374.0,0,3,2005,1,19,21,244615.0
4,3.0,207.0,2.0,207.0,0.0,4922.0,0,3,1997,1,19,19,460000.0
4,2.5,287.0,2.0,287.0,0.0,1732.0,0,3,2001,1,15,14,370000.0
6,3.25,395.0,1.0,200.0,195.0,2167.0,3,3,1973,0,15,3,465000.0
3,2.5,183.0,1.0,102.0,81.0,2153.0,4,3,1943,0,36,64,1175000.0
2,2.0,158.0,1.0,79.0,79.0,295.0,0,5,1933,1,2,2,189000.0
3,2.5,233.0,2.0,233.0,0.0,511.0,2,3,2001,1,36,64,820000.0
6,2.75,335.0,1.0,192.0,143.0,1633.0,4,5,1965,1,34,44,968000.0
4,3.25,277.0,2.0,199.0,78.0,650.0,3,3,1906,0,36,65,1400000.0
3,1.75,150.0,1.0,150.0,0.0,602.0,0,4,1953,0,36,61,438750.0
4,2.75,339.0,2.0,235.0,104.0,649.0,2,4,1957,0,36,55,1210000.0
4,2.0,233.0,1.0,233.0,0.0,3543.0,0,3,1966,0,20,23,600000.0
3,1.0,103.0,1.5,103.0,0.0,557.0,0,5,1938,0,36,75,589000.0
3,2.0,153.0,2.0,153.0,0.0,571.0,0,4,1932,0,36,56,590000.0
3,2.0,184.0,1.0,184.0,0.0,1129.0,0,3,2000,1,19,27,479900.0
2,1.5,82.0,2.0,82.0,0.0,107.0,0,3,2013,1,36,62,210000.0
3,1.75,138.0,1.0,106.0,33.0,910.0,0,4,1953,0,3,4,745000.0
3,2.0,234.0,1.5,131.0,103.0,502.0,0,4,1912,0,36,59,840500.0
3,1.75,169.0,1.0,116.0,53.0,2074.0,0,3,1983,0,32,33,420000.0
7,4.5,385.0,1.0,192.0,192.0,842.0,0,3,1984,1,36,61,565000.0
4,2.5,318.0,2.0,318.0,0.0,781.0,0,3,2006,1,34,43,840000.0
4,2.5,293.0,2.0,293.0,0.0,676.0,0,3,2012,1,33,35,681716.0
3,1.75,147.0,1.0,107.0,40.0,689.0,0,3,1973,0,4,5,600000.0
3,2.0,154.0,1.0,154.0,0.0,769.0,0,3,1955,0,36,64,380000.0
3,1.0,102.0,1.0,102.0,0.0,941.0,0,3,1975,0,10,27,168500.0
2,1.0,118.0,1.0,89.0,29.0,297.0,0,4,1926,1,36,48,355000.0
4,1.0,135.0,1.0,92.0,43.0,581.0,0,3,1970,0,36,66,277000.0
4,2.25,170.0,1.0,111.0,59.0,881.0,0,4,1995,1,15,14,236000.0
3,1.75,121.0,1.0,60.0,60.0,383.0,0,4,1924,0,36,50,270000.0
2,1.75,216.0,1.5,160.0,56.0,511.0,2,3,1931,0,36,65,700000.0
4,2.75,156.0,1.0,100.0,56.0,887.0,0,4,1985,1,18,17,425000.0
3,2.5,214.0,1.5,186.0,28.0,511.0,0,4,1927,1,36,65,635000.0
3,1.75,130.0,1.0,81.0,49.0,372.0,0,3,1957,0,36,57,510250.0
4,2.25,224.0,2.0,167.0,57.0,424.0,2,5,1935,1,36,57,960000.0
3,2.0,137.0,1.0,137.0,0.0,695.0,0,4,1998,1,22,24,254000.0
3,1.0,129.0,1.5,129.0,0.0,894.0,0,4,1960,0,37,68,299000.0
2,1.0,77.0,1.0,77.0,0.0,251.0,0,3,2002,1,22,24,175000.0
2,1.0,69.0,1.0,69.0,0.0,836.0,0,3,1955,0,19,20,157500.0
5,2.0,180.0,1.0,90.0,90.0,557.0,0,5,1951,1,36,55,580000.0
3,1.0,124.0,1.0,124.0,0.0,1449.0,0,4,1984,0,19,27,124740.0
8,3.5,412.0,2.0,292.0,121.0,602.0,3,5,1965,1,36,54,1970000.0
2,1.0,74.0,1.0,74.0,0.0,580.0,0,3,1960,0,36,61,285000.0
3,1.75,122.0,1.0,122.0,0.0,896.0,0,3,1985,0,35,74,242000.0
4,1.75,216.0,2.0,121.0,96.0,372.0,0,5,1930,0,36,49,840000.0
2,3.25,130.0,3.0,130.0,0.0,115.0,0,3,2006,1,36,48,474800.0
4,2.5,219.0,2.0,219.0,0.0,406.0,0,3,2009,1,43,42,490000.0
3,2.25,171.0,2.0,171.0,0.0,534.0,0,3,2009,1,20,23,465000.0
4,2.5,249.0,2.0,249.0,0.0,667.0,0,3,2010,1,39,39,515000.0
3,3.75,361.0,1.0,222.0,139.0,663.0,2,3,1949,0,36,72,430000.0
3,2.0,130.0,1.0,130.0,0.0,803.0,0,5,1974,1,15,3,253400.0
3,2.5,223.0,1.0,223.0,0.0,901.0,0,3,1996,0,15,14,355000.0
4,2.25,271.0,2.0,271.0,0.0,4307.0,0,4,2004,1,14,15,740000.0
2,2.0,129.0,2.0,129.0,0.0,121.0,0,3,1992,1,15,3,186950.0
3,2.5,156.0,2.0,156.0,0.0,1040.0,0,3,1990,1,33,37,306000.0
4,1.5,190.0,1.0,95.0,95.0,818.0,0,4,1967,0,4,7,510000.0
2,1.0,100.0,1.0,100.0,0.0,372.0,0,3,1946,0,36,57,345000.0
3,2.75,212.0,1.0,119.0,93.0,398.0,0,5,1923,1,36,48,875000.0
4,3.5,417.0,2.0,315.0,102.0,474.0,0,3,2012,1,39,39,700000.0
4,3.25,437.0,1.0,234.0,203.0,851.0,4,3,2011,1,36,56,1400000.0
4,2.5,260.0,2.0,260.0,0.0,416.0,0,3,2018,1,33,34,499950.0
3,2.5,261.0,2.0,261.0,0.0,502.0,0,3,2011,1,32,32,739000.0
4,2.5,349.0,2.0,310.0,39.0,669.0,0,3,2014,1,15,14,363000.0
4,3.5,363.0,2.0,291.0,72.0,752.0,0,3,2013,1,17,18,782000.0
2,2.5,98.0,2.0,98.0,0.0,149.0,0,3,2011,1,36,65,325000.0
4,1.0,149.0,1.5,149.0,0.0,399.0,0,4,1922,1,36,48,485000.0
4,2.25,241.0,1.0,124.0,116.0,929.0,0,4,1974,1,18,17,452000.0
4,2.25,160.0,1.0,104.0,56.0,906.0,0,4,1984,0,15,14,264950.0
6,2.5,410.0,1.0,218.0,191.0,1304.0,2,4,1971,1,15,3,472000.0
3,1.75,148.0,1.0,101.0,46.0,1107.0,2,3,1963,0,35,73,267500.0
4,2.5,227.0,2.0,227.0,0.0,2099.0,0,3,2002,1,32,33,565000.0
3,2.5,126.0,3.0,122.0,5.0,94.0,0,3,2009,1,36,55,535000.0
2,1.0,85.0,1.0,85.0,0.0,650.0,0,3,1958,0,36,55,389000.0
4,1.5,129.0,1.0,106.0,23.0,669.0,0,3,1971,0,36,63,400000.0
3,1.5,137.0,1.0,137.0,0.0,1377.0,0,4,1964,0,19,27,264000.0
4,2.5,271.0,2.0,271.0,0.0,920.0,0,4,1996,1,17,18,690000.0
3,1.75,181.0,1.0,181.0,0.0,4855.0,0,4,1991,1,19,27,412000.0
3,2.5,222.0,2.0,222.0,0.0,423.0,0,3,2012,1,34,43,695000.0
3,1.5,118.0,1.0,118.0,0.0,1078.0,0,4,1970,1,19,20,246500.0
2,1.0,88.0,1.0,88.0,0.0,702.0,0,3,1964,0,33,37,230000.0
2,1.0,84.0,1.0,84.0,0.0,39376.0,2,5,1931,1,13,13,302000.0
4,2.25,212.0,1.5,182.0,30.0,619.0,2,3,1946,0,36,59,820000.0
3,1.0,94.0,1.0,94.0,0.0,510.0,0,3,1960,0,35,70,145000.0
2,1.0,117.0,1.0,97.0,20.0,465.0,0,3,1957,0,36,57,436500.0
4,3.5,439.0,1.5,397.0,43.0,1262.0,0,5,1941,1,36,54,2453500.0
3,2.5,243.0,2.0,243.0,0.0,2005.0,0,3,1998,1,32,33,672000.0
3,2.25,216.0,1.5,141.0,75.0,372.0,2,5,1933,1,36,55,680000.0
5,3.0,202.0,1.5,135.0,67.0,227.0,0,4,1917,0,36,49,750500.0
5,2.0,228.0,1.0,115.0,112.0,881.0,0,4,1906,0,36,63,550000.0
4,1.75,175.0,1.0,110.0,65.0,709.0,0,4,1984,0,15,14,266500.0
4,2.0,214.0,1.5,144.0,70.0,316.0,0,5,1921,1,36,57,619000.0
3,2.0,115.0,1.0,115.0,0.0,1338.0,0,3,1994,0,32,33,405000.0
2,1.0,76.0,1.0,76.0,0.0,357.0,0,4,1922,1,36,63,300000.0
4,2.0,142.0,2.0,142.0,0.0,592.0,0,3,1948,0,33,37,231000.0
5,3.25,269.0,1.0,176.0,94.0,1130.0,0,4,1973,1,4,5,790000.0
4,2.75,115.0,1.0,74.0,41.0,359.0,0,3,1993,0,36,61,400000.0
4,3.5,385.0,2.0,385.0,0.0,1244.0,0,3,2006,1,26,38,950000.0
4,2.0,208.0,1.0,104.0,104.0,718.0,0,5,1962,1,36,50,450000.0
3,2.0,137.0,1.0,70.0,68.0,465.0,0,4,1934,1,36,57,595000.0
3,2.25,211.0,1.0,128.0,83.0,825.0,0,3,1983,0,33,37,332000.0
3,1.0,116.0,1.0,96.0,20.0,581.0,0,2,1955,1,36,52,155000.0
5,2.0,179.0,1.0,95.0,85.0,906.0,0,4,1968,1,18,17,400000.0
4,1.75,158.0,1.0,104.0,54.0,725.0,0,5,1987,1,33,38,349000.0
3,1.0,148.0,1.0,148.0,0.0,596.0,0,3,1950,1,36,64,529000.0
5,1.75,175.0,1.0,89.0,85.0,929.0,0,3,1969,0,20,23,405000.0
4,1.75,152.0,1.0,85.0,67.0,394.0,0,5,1927,1,36,57,635200.0
3,1.5,242.0,1.0,130.0,111.0,472.0,0,4,1946,0,36,62,540000.0
2,1.0,66.0,2.0,66.0,0.0,109.0,0,4,1949,1,36,47,402000.0
6,4.25,648.0,3.0,495.0,153.0,1457.0,4,4,2005,1,24,26,3100000.0
3,1.5,136.0,1.0,102.0,33.0,468.0,0,3,1977,1,36,63,329932.0
3,2.5,193.0,2.0,193.0,0.0,913.0,0,3,1995,1,15,14,300000.0
5,2.5,244.0,2.0,244.0,0.0,856.0,0,3,2009,1,12,12,525000.0
4,3.25,412.0,2.0,412.0,0.0,1951.0,0,3,1958,0,23,25,2750000.0
4,2.5,256.0,2.0,256.0,0.0,636.0,0,3,2005,1,26,35,602500.0
4,2.0,155.0,1.0,155.0,0.0,1120.0,0,3,1961,0,18,17,400000.0
4,1.75,185.0,1.5,111.0,74.0,439.0,0,4,1950,1,36,62,445000.0
3,3.0,242.0,1.5,176.0,66.0,487.0,3,3,1995,1,11,74,525000.0
2,1.0,123.0,1.5,123.0,0.0,169.0,0,4,1915,0,36,65,395000.0
3,1.5,208.0,2.0,127.0,81.0,353.0,0,3,1935,1,36,55,510000.0
4,2.25,182.0,1.0,120.0,62.0,806.0,0,4,1965,1,4,4,723000.0
3,2.0,241.0,2.0,184.0,57.0,10117.0,0,3,1994,0,22,24,503000.0
4,2.75,243.0,2.0,243.0,0.0,623.0,0,3,2006,1,34,44,672500.0
3,2.5,257.0,2.0,257.0,0.0,849.0,0,3,1997,1,4,6,860000.0
3,1.0,196.0,1.0,103.0,93.0,929.0,0,5,1930,0,20,22,475300.0
4,2.5,213.0,2.0,213.0,0.0,422.0,0,3,2007,1,33,37,295000.0
4,4.25,461.0,2.5,342.0,119.0,557.0,0,3,1915,0,36,53,1425000.0
2,1.0,103.0,1.0,103.0,0.0,2420.0,0,3,1957,0,35,70,250000.0
4,2.75,308.0,2.0,308.0,0.0,573.0,0,3,2014,1,39,39,658000.0
2,1.0,84.0,1.0,84.0,0.0,797.0,0,3,1924,1,41,70,83000.0
3,1.75,180.0,1.0,134.0,46.0,679.0,1,4,1966,0,36,64,685000.0
3,1.75,148.0,2.0,148.0,0.0,708.0,0,3,1992,1,11,74,210000.0
3,2.5,272.0,2.0,272.0,0.0,562.0,0,3,2014,1,39,39,650880.0
4,2.5,190.0,2.0,190.0,0.0,2105.0,0,3,2017,1,36,70,350000.0
2,2.25,93.0,3.0,93.0,0.0,84.0,0,3,2012,1,36,57,305000.0
3,3.25,161.0,2.0,123.0,38.0,114.0,2,3,2014,1,36,59,645000.0
3,1.0,113.0,1.0,113.0,0.0,446.0,0,3,1907,1,36,60,385000.0
3,2.25,284.0,2.0,284.0,0.0,1124.0,0,3,1989,0,4,6,860000.0
4,2.5,270.0,2.0,270.0,0.0,465.0,0,3,2008,1,10,27,395000.0
3,1.75,98.0,1.0,98.0,0.0,543.0,0,3,1986,1,7,69,260000.0
3,2.0,145.0,1.0,145.0,0.0,683.0,0,3,1998,1,1,1,196440.0
3,1.75,156.0,1.0,78.0,78.0,279.0,2,4,1906,0,36,48,425000.0
4,3.25,385.0,1.0,307.0,78.0,1926.0,1,3,1983,0,9,4,2400000.0
3,2.0,144.0,1.0,107.0,37.0,791.0,0,3,1965,0,36,50,369000.0
6,2.75,530.0,1.0,265.0,265.0,1858.0,4,4,1983,1,4,6,1385000.0
3,2.5,204.0,2.0,204.0,0.0,676.0,0,3,1996,0,33,37,349900.0
2,2.5,162.0,2.0,112.0,49.0,232.0,2,3,2000,1,36,54,650000.0
3,1.0,112.0,1.0,112.0,0.0,885.0,0,3,1961,0,36,50,299950.0
4,3.25,394.0,2.0,330.0,64.0,2382.0,3,3,1995,1,15,14,625000.0
3,2.25,148.0,1.0,101.0,46.0,1091.0,0,3,1984,1,2,1,190000.0
4,1.75,318.0,1.0,164.0,153.0,669.0,3,5,1953,1,36,61,715000.0
4,2.5,296.0,1.0,205.0,91.0,1057.0,0,5,1952,1,36,61,659000.0
3,1.75,178.0,1.0,89.0,89.0,502.0,2,4,1953,0,36,62,490000.0
2,1.75,124.0,1.0,124.0,0.0,433.0,0,3,2010,1,32,33,415000.0
3,1.75,158.0,1.0,136.0,22.0,780.0,0,3,1953,0,36,75,750000.0
4,2.5,215.0,1.5,138.0,76.0,332.0,0,3,1933,0,36,48,700000.0
3,1.75,140.0,1.0,115.0,25.0,4088.0,0,3,1995,1,28,28,425000.0
3,2.5,248.0,1.0,248.0,0.0,937.0,0,3,1993,0,34,43,642000.0
4,2.25,191.0,1.0,134.0,58.0,787.0,0,3,1989,0,4,6,655000.0
3,2.5,194.0,1.5,194.0,0.0,557.0,0,4,1934,1,36,49,1365000.0
5,2.5,287.0,1.0,278.0,9.0,2161.0,0,3,1963,0,6,10,458000.0
2,2.5,115.0,2.0,115.0,0.0,144.0,0,3,2013,1,36,52,330000.0
3,2.5,173.0,2.0,173.0,0.0,343.0,0,3,2006,1,18,17,384950.0
3,1.5,186.0,1.0,186.0,0.0,683.0,0,3,1959,1,36,71,560000.0
4,1.75,232.0,1.0,139.0,93.0,8579.0,0,4,1976,1,24,26,950000.0
4,2.25,169.0,1.0,124.0,45.0,1890.0,0,5,1983,1,43,42,465000.0
3,2.25,169.0,1.0,117.0,52.0,749.0,0,3,1980,1,20,23,425000.0
3,2.0,98.0,1.0,98.0,0.0,534.0,0,3,1987,0,36,62,315000.0
3,2.5,181.0,2.0,181.0,0.0,920.0,0,3,1994,0,34,43,530000.0
2,1.0,87.0,1.0,87.0,0.0,446.0,0,4,1917,0,36,56,399000.0
2,1.5,113.0,1.5,113.0,0.0,331.0,0,4,1982,0,11,74,168000.0
5,3.5,388.0,2.0,388.0,0.0,1666.0,0,3,2010,1,4,4,1886700.0
3,1.0,111.0,1.0,111.0,0.0,910.0,0,4,1977,1,43,42,374000.0
5,3.75,371.0,2.0,287.0,84.0,1756.0,0,3,1943,0,36,61,740000.0
2,1.0,175.0,1.0,87.0,87.0,702.0,0,3,1925,0,36,62,280000.0
4,2.5,212.0,2.0,212.0,0.0,669.0,0,3,2000,1,19,19,322000.0
3,1.75,240.0,1.0,120.0,120.0,1022.0,0,4,1957,0,4,6,459900.0
4,2.75,242.0,1.0,145.0,97.0,434.0,0,3,1982,1,36,55,750000.0
4,2.5,293.0,2.0,293.0,0.0,1273.0,0,4,1972,1,24,26,1256500.0
4,3.5,516.0,2.0,311.0,204.0,2609.0,2,4,2006,1,23,25,3710000.0
5,2.75,206.0,1.0,114.0,92.0,372.0,0,3,1979,0,36,65,427000.0
2,2.25,161.0,2.0,161.0,0.0,2926.0,2,4,1953,0,42,41,800000.0
4,3.0,264.0,1.5,191.0,72.0,383.0,0,4,1937,1,36,58,735000.0
4,2.5,238.0,2.0,238.0,0.0,816.0,0,3,1998,1,17,18,642000.0
3,2.0,124.0,1.0,59.0,65.0,557.0,0,4,1906,0,36,52,240000.0
2,1.0,176.0,1.5,176.0,0.0,483.0,0,4,1915,0,36,57,645500.0
7,4.5,399.0,1.5,399.0,0.0,3494.0,0,5,1988,1,17,16,840000.0
2,2.0,143.0,2.0,143.0,0.0,5059.0,0,3,1989,0,32,33,475000.0
4,2.0,217.0,1.0,109.0,109.0,4667.0,0,4,1972,1,34,44,568000.0
3,1.75,203.0,1.0,101.0,101.0,950.0,0,4,1967,0,36,58,325000.0
3,2.5,258.0,2.0,258.0,0.0,1111.0,0,3,2015,1,20,23,825500.0
4,2.75,243.0,2.0,243.0,0.0,559.0,0,3,2019,1,28,28,499431.0
4,3.5,349.0,2.0,266.0,84.0,465.0,0,3,2020,1,36,57,919204.0
4,2.5,253.0,2.0,253.0,0.0,440.0,0,3,2018,1,39,39,545000.0
3,2.25,249.0,2.0,249.0,0.0,3801.0,0,3,1990,1,34,44,660000.0
5,2.75,193.0,2.0,193.0,0.0,1225.0,0,3,1993,0,34,43,538888.0
3,2.5,229.0,2.0,229.0,0.0,1117.0,0,3,2002,1,32,32,693000.0
3,2.5,182.0,2.0,182.0,0.0,323.0,0,3,2010,1,33,35,289950.0
4,2.5,237.0,2.0,237.0,0.0,581.0,0,3,1998,1,43,42,587000.0
3,2.25,164.0,3.0,164.0,0.0,106.0,0,3,2020,1,36,60,615000.0
3,1.75,151.0,1.0,101.0,49.0,681.0,0,4,1980,1,20,23,459000.0
3,1.75,166.0,1.0,97.0,70.0,1115.0,0,3,1966,0,11,74,243000.0
4,3.5,323.0,2.0,240.0,84.0,672.0,0,3,1932,0,36,65,1505000.0
4,1.75,258.0,2.0,258.0,0.0,920.0,0,4,1984,0,34,43,660000.0
5,3.0,338.0,2.0,236.0,102.0,765.0,3,3,1988,1,4,8,1595000.0
1,1.0,70.0,1.0,70.0,0.0,372.0,0,3,1924,1,36,64,250000.0
3,1.0,89.0,1.0,89.0,0.0,616.0,0,3,1958,0,36,61,315000.0
3,1.5,189.0,1.0,124.0,65.0,825.0,0,3,1969,0,36,52,404000.0
3,2.75,272.0,1.0,173.0,99.0,517.0,0,3,2010,1,43,42,559900.0
2,2.5,128.0,2.0,106.0,22.0,100.0,0,3,2017,1,36,62,285000.0
3,2.0,160.0,1.0,89.0,71.0,513.0,2,5,1947,1,36,52,500000.0
2,1.0,112.0,1.0,98.0,14.0,446.0,0,3,1956,0,36,52,380000.0
3,1.0,88.0,1.5,88.0,0.0,395.0,0,5,1954,0,36,60,469000.0
2,1.75,159.0,2.0,124.0,35.0,393.0,0,3,1926,0,36,64,405000.0
2,2.0,131.0,1.5,131.0,0.0,1141.0,0,5,1915,0,30,30,439900.0
4,2.5,270.0,2.0,270.0,0.0,709.0,2,3,2012,1,22,24,525000.0
4,2.5,206.0,2.0,206.0,0.0,656.0,0,3,1994,0,17,18,580000.0
5,3.25,294.0,2.0,294.0,0.0,1230.0,0,5,1978,1,24,26,1250000.0
3,2.0,128.0,1.0,128.0,0.0,418.0,0,3,2014,1,22,24,275000.0
3,2.0,164.0,1.0,89.0,74.0,465.0,0,5,1926,1,36,75,629000.0
1,1.0,68.0,1.0,68.0,0.0,279.0,0,3,1917,0,36,51,395000.0
4,2.5,229.0,2.0,151.0,78.0,465.0,0,5,1944,1,36,54,965000.0
3,1.75,201.0,1.0,129.0,72.0,583.0,0,4,1966,0,36,55,820000.0
4,2.25,185.0,1.5,132.0,53.0,427.0,2,4,1938,0,36,62,661000.0
3,3.0,347.0,2.0,347.0,0.0,3683.0,2,3,1997,1,42,41,789000.0
4,2.5,252.0,2.0,252.0,0.0,511.0,0,3,2005,1,34,43,668500.0
3,2.5,249.0,2.0,249.0,0.0,728.0,0,3,1996,0,2,46,350000.0
4,2.0,172.0,1.0,143.0,29.0,702.0,0,4,1984,0,19,21,250000.0
4,2.5,296.0,2.0,296.0,0.0,731.0,2,3,2007,1,39,39,725995.0
3,2.5,254.0,2.0,254.0,0.0,542.0,0,3,2004,0,4,5,1000000.0
3,1.5,171.0,2.0,171.0,0.0,928.0,0,5,1967,1,36,71,686000.0
4,2.5,253.0,2.0,253.0,0.0,929.0,0,3,1993,0,34,43,665000.0
4,3.5,406.0,2.0,335.0,71.0,791.0,1,3,2009,1,4,4,1965221.0
3,2.5,213.0,2.0,213.0,0.0,323.0,0,3,2012,1,17,18,653000.0
2,1.0,92.0,1.0,92.0,0.0,446.0,0,3,1953,0,36,57,430000.0
2,1.5,106.0,2.0,106.0,0.0,277.0,0,3,1994,0,17,18,305000.0
4,1.5,171.0,2.0,171.0,0.0,403.0,0,4,1923,1,36,54,809000.0
2,1.0,103.0,1.0,93.0,10.0,632.0,0,5,1953,1,36,63,440150.0
4,2.5,200.0,2.0,200.0,0.0,843.0,0,4,1991,1,32,32,615000.0
3,2.5,207.0,2.0,207.0,0.0,534.0,0,3,2009,1,20,22,1035000.0
2,1.0,109.0,1.0,90.0,19.0,557.0,0,4,1947,0,36,48,455000.0
